Time,Temperature_Surface,Temperature_10cm,Temperature_50cm,Moisture_Surface,Moisture_10cm,Moisture_50cm,Water_Content_Surface,Water_Content_10cm,Water_Content_50cm,Nitrogen,Phosphorous,Potassium,pH,EC
263,3.121959197531598,3.5311873665711198,3.5826073525311113,0.3675495897583308,0.34682365255826886,0.5208732544910648,0.15318567717610873,0.16591541301060367,0.2066225446314914,34.670671379604244,27.653860818107958,45.30694154860177,6.187487175972676,0.593318805947927
264,4.635382197575376,5.137533811397729,5.306682755775977,0.3189888565544201,0.3666822130287531,0.5595542927386739,0.11558782876434595,0.1437300951152191,0.1795052685950562,31.337618226277165,41.45502224578493,112.65095121038854,5.714639964775551,0.6869583135229299
265,2.6176577337468974,2.736991147435296,5.794409200386911,0.4508204734571529,0.4135040542332102,0.45906974866699607,0.18312126317416821,0.15226914027729,0.17971920253634316,63.46945592316462,36.0110588053742,154.6485914082315,6.528025350843064,0.7331167198544738
266,8.353681967928726,4.667577300039131,2.801385840052392,0.17501045100815638,0.4009774198428787,0.5546053391991213,0.07147091529882528,0.17787076295728915,0.23857181843894731,45.061633450210905,23.601005455709444,111.23713987791305,6.180139521581445,0.6122612850604564
267,2.2071487514045915,3.4581984697623795,4.880340182512248,0.23280994748355438,0.2227238999950866,0.47260473478965326,0.11249937690704882,0.09065834491970805,0.16768744237509042,11.480443631097977,28.12922762645271,132.35954436916035,6.791498188284563,0.6441816281755365
268,4.168857915599058,3.693204630658725,4.039872369086052,0.302807760098767,0.2980984015001745,0.43320687979156935,0.1404666664882858,0.12289924959297502,0.1582683452267715,85.74479929209338,27.776656667353187,143.78249818455183,6.027056007881093,0.6756834718997391
269,5.294892137030482,6.6358801961510405,4.4485472111108235,0.35425336923168893,0.4681154480587324,0.5362068279657248,0.15158089533678848,0.17056075236213364,0.23033695154096323,41.32019075568086,37.578920147613026,149.45958048736708,6.0782562182502815,0.6553224286187397
270,7.90337496947831,6.406752152670178,4.866422035749808,0.27843323624523664,0.3894290728878762,0.5645379212061215,0.10412634334717262,0.12141818618788257,0.19628202401208752,79.91143472964853,24.494660779175373,174.80554771285222,5.4616555159373545,0.6681327002875401
271,2.139478541790786,5.674349883302947,4.022853995621146,0.2230994754955175,0.3643388465028188,0.6293954486765343,0.10407623608600954,0.15045838679870951,0.27291419962145214,75.56869915931429,24.1438622036755,80.03192006896279,6.56266240797619,0.6306462644521594
272,7.330864697436347,3.1158411864612376,3.8283753946521735,0.4084775850461471,0.3035161780716761,0.4400137367454893,0.16155166469439794,0.13950571205855444,0.1653626168947337,29.979809110343716,59.53135964150938,71.26064059355534,6.378699772357086,0.6922079925261148
273,5.021299535491796,4.276179068237787,4.534902489595384,0.4015027988691819,0.3312546518667064,0.5349459842540394,0.1389628321734101,0.1279857257651617,0.2062070292917917,70.66379728726295,44.09603222620656,131.33862593298937,5.865657384743047,0.6850501998469261
274,3.037075300542196,6.569734522474968,3.4128374035114852,0.2455298312174973,0.26055045356736606,0.47950993781032336,0.09014617664878016,0.13294877181812376,0.16932640702161747,36.97114900272638,18.590990033622916,128.330648786296,6.572346373761796,0.6264915888571131
275,5.926521928727634,4.964774601650894,3.4162583532957975,0.47884555029977144,0.4178783046174105,0.5391679355262016,0.1932287597955951,0.15307299533865332,0.22322809941903832,12.665988263921165,38.564114909132975,131.02701198462756,6.965650595292092,0.54438272020247
276,5.405619278750105,8.236119203195548,5.186123181799353,0.46457269673441803,0.3806566890423709,0.42647552243843745,0.20403339436706214,0.13116858651762997,0.2197876486759626,41.50803667955715,31.775250984827657,175.5712981700101,6.345758758617083,0.6456067413677533
277,3.815212034126769,5.354840258113698,3.3652871744412662,0.36315574449319293,0.35250862558222296,0.4368615112150718,0.1415917343541341,0.13965884408896656,0.19037454927524136,57.95275003552558,35.87326762890141,100.45479635193976,6.597767900461667,0.6319876706531604
278,5.166354438898482,5.063486430207569,5.190387742935812,0.3576858810060173,0.42438578284761197,0.4612062588416758,0.1188903781776148,0.16810246163201897,0.16719679829785963,40.745267040073244,32.06011986847657,117.0462623858474,6.60088703669198,0.5898713438293033
279,4.270182844804689,4.325094840298046,4.99932032752934,0.4029586029263485,0.45764934595707374,0.5039482022834042,0.1623182748364758,0.19845911300953398,0.2242916926231912,43.85903318149797,47.84463968227854,60.784469940661005,5.857539226117885,0.6231791784192853
280,5.284855621562976,5.005241241680879,2.826232109163835,0.2571309631635962,0.5934365966903288,0.4679459366730822,0.10512150606656953,0.2218753821948518,0.1808447837505479,72.87132089857226,35.18430516977169,185.4128449590383,7.502579814037438,0.6793029340364803
281,6.402039254862769,4.595184255958826,3.892435462902954,0.340160389190278,0.30134367119926486,0.5329527171956709,0.13978090825416628,0.14789935321600392,0.24067078650681958,52.12987960580184,29.06866952678569,86.53820315163556,6.230559046019831,0.6284674434705844
282,8.272708681417173,5.90780431170303,5.784716947261194,0.1141509081537057,0.5103840410328161,0.5513447309128957,0.06405779358057088,0.24349195566329154,0.23667142040844558,33.134033774300946,45.63285865474526,87.6713628735668,6.816643010114765,0.6286777243567764
283,2.6508745784064383,6.3052337724490055,3.6326894873144413,0.4079823967040836,0.4900502241734798,0.5299788770622678,0.18357142348343142,0.1952372091300251,0.15312871951547247,64.04060647334653,33.49927561631808,86.1300043596703,6.843809398944116,0.5928171663783676
284,9.42132858179161,3.7185145500931984,4.175331386921782,0.154246262296702,0.34390993157439675,0.5809393819830434,0.049814287471047464,0.16255818103344508,0.2122941601341168,53.953511339084905,31.822178689935868,74.20416565422649,6.4147778102124535,0.6029426837319746
285,1.2827596982389022,2.9307391020830433,5.130302660807412,0.45034198284289984,0.41625887636688247,0.5207913314727671,0.16781392397618106,0.1453736091342478,0.22720423704581466,-0.43209602924086,34.71033903729172,70.82251804609403,6.7583633142455275,0.5735582161691396
286,4.917946394872265,2.2061326960413146,5.482755435731685,0.2565924060624669,0.35715198932845793,0.43915516448299163,0.08183298820587731,0.1643652265550215,0.178695211236097,58.56705827542898,28.595864649504502,79.051828684419,6.597250370301947,0.6859038088249793
287,6.435629861244947,5.75803266623082,4.481557017403719,0.2584964696530925,0.4026529871412252,0.568168825676917,0.11737490126684652,0.18200672302767934,0.20679241131660978,57.83657415432203,30.138404894932034,45.36816287796221,5.765330474420988,0.6234950191280222
288,5.861344516954995,3.379342833149873,4.171914508644796,0.20783734677692586,0.5030969235035899,0.46974218821970015,0.11211134087752467,0.21850751500523355,0.17522508497800382,50.4024225916172,21.19958116857191,68.58728318947047,6.313079914697263,0.572798886359053
289,4.0972015838102624,1.8461347028501525,6.230710422804813,0.23403887133392268,0.42615415384618327,0.5455209249842785,0.0873139099753906,0.17015039976106744,0.1800836375919238,67.83401162139151,18.73249170564182,177.95852445790476,6.170320661689576,0.6954960035181784
290,4.9724576605624415,5.702134960009588,6.588731608946872,0.39855186432558193,0.4147079077451423,0.5786867108277554,0.15459213443573294,0.10679818427321633,0.22970721858057425,36.55212831346996,15.021444202763407,129.42620574565476,6.229272292894378,0.7016641198551488
291,4.451649864763275,8.90526842352608,5.872744611454642,0.0036663085317344413,0.3370435589147741,0.52283440053652,0.030802174550673297,0.12198288069286706,0.25334755473492326,56.729995776418015,9.120250698043858,137.03616706910873,5.847631780228507,0.6802036536384672
292,4.3107053231600405,5.2058567278862,5.025809495908641,0.37797044384040507,0.25143980994500503,0.4251920593417675,0.1612993346004622,0.08805760362430998,0.18617549155135354,18.660812576652944,16.804239579231655,147.08835149667658,7.025419813988974,0.636385554426004
293,7.243240319770622,6.524570481119607,4.181366791514789,0.2840762533417571,0.35348688629571917,0.4540893916745104,0.12235521543272396,0.12182965575707813,0.22544409669357263,58.141807667976636,27.385994482996114,173.36538257449564,7.272588701972531,0.7084900022123367
294,6.315470392511141,5.444111487373342,4.210851071966377,0.13174500939952072,0.4679969569002586,0.5661372233442568,0.028879673640333756,0.1896436428510448,0.2441028311335023,89.06119391079793,31.546763736684554,29.143097942246243,6.975826987059253,0.7071772086900371
295,4.27580852124944,5.230211846395497,5.617979045859431,0.1491674905058542,0.251845809359295,0.4915438657178592,0.07324155758793006,0.09235905483329332,0.2171671331541975,30.10287295064918,25.930551552785392,50.80467538853838,7.120347863022986,0.6352171018985868
296,7.523782915074536,6.816968730479286,5.570523068675915,0.4304820614469506,0.29329850578154254,0.5039786767471083,0.1536100977685851,0.10082716211731658,0.24107304445374378,34.803957360244496,-5.335552351910366,67.85105356421259,6.284634375351227,0.5917319508463232
297,6.404886164586872,5.065360950408994,6.6128570034967185,0.17606004939110326,0.3924678613299513,0.5379412208081804,0.04774361603774214,0.13581114156702415,0.22272175351011672,35.79969114216895,53.61879536643514,81.21080814041609,6.164265577567871,0.6834560015583164
298,7.484444355824584,5.966872583347185,5.923298198868137,0.1643281167866138,0.3090255179199449,0.5348161431040162,0.058795815179311275,0.1092999474582734,0.21018191081146886,52.5999645160319,46.29720184335572,87.97722437659004,6.094273664915483,0.5888032237344797
299,7.189119555820863,6.1159154876689765,3.833795383016457,0.4033358696955848,0.3303607735062501,0.513939990619273,0.14961849340926014,0.15457429363949862,0.22622914658014945,28.739274542925635,36.68639776825693,82.12089788775836,6.781698874509052,0.5313728586380477
300,4.345701281633422,4.701371057839115,6.455269790852729,0.3338552876285913,0.3661121134617458,0.4895665814389767,0.1291101211637357,0.13322434429214847,0.2249034373180284,58.4249475738196,58.61236008829902,108.77235652528216,6.580145997809216,0.6792784184569511
301,4.959824455010574,7.264240732939071,4.474107254549649,0.216603026887248,0.2969879583893208,0.48436657771338215,0.05782157806440083,0.10849640922706287,0.18414733823110868,66.9367989093833,15.33953823774434,101.41181562980863,6.439728841512062,0.6364162804445589
302,7.653912110812886,5.588919020494932,5.159421138557375,0.34199932969425156,0.3342723515949643,0.5428949412645672,0.15597605800705408,0.12457498833752081,0.2027265948590263,60.68694426907569,58.31437680939007,71.08660819287002,7.113374339128246,0.6273491224992379
303,7.461823479424497,4.795411061890421,5.867174859953505,0.22681399425059565,0.4739077909117588,0.5276784765533896,0.11327932359056685,0.19634298664089192,0.21384851126997345,14.631691487238555,15.521788848741782,12.978048920497201,6.6797892774826115,0.5779351382876143
304,6.283633264775733,6.813929395424432,7.688560297217591,0.44723938111613004,0.31770476218584465,0.4871349999691105,0.13994890296363574,0.13620689464490854,0.21148397732627747,69.90335330317212,33.58106887937035,60.28525178485207,6.035947243128095,0.5404838687524067
305,6.647015183859533,4.744040423693314,8.881042931523133,0.44943836667653536,0.29815099135394624,0.554105615649657,0.19934450278394517,0.058367265756715254,0.23760406723309405,68.7473482850736,10.892440122986933,78.03045386749699,6.1146017487645,0.5919164025389189
306,9.057158876301571,6.219009366542178,6.4583692353884325,0.40075344569695204,0.37812969712614314,0.4935482942435108,0.1440908056823483,0.17168458312700943,0.16893596569365235,66.60322744692608,30.220411433165502,90.11682252769123,6.800921305057377,0.6176342729000565
307,5.410673165983558,6.250446651506151,5.751237730569308,0.3858922008931154,0.4883920970618359,0.45741689128328034,0.17149639109690187,0.22408419950960945,0.2211988778545786,57.4568449731165,35.79249746997583,54.813301627578525,6.982277206237987,0.5388409040019086
308,7.782488498681998,7.982722398272193,6.553970011188281,0.5258449072551511,0.4140819122212971,0.46205146505483274,0.20896903304873213,0.14462903414128547,0.1719972874339961,54.40378628410266,27.67964503298168,80.3677413401432,6.72325562540247,0.6970038523506211
309,6.380849162108066,7.158020092946991,6.994366446152106,0.3475214585535803,0.3913652092396052,0.4510629581845117,0.1395840947030521,0.13710011880114542,0.1751238833360331,70.64778796252793,40.708161661352065,54.76050446057655,7.4136922280806825,0.570776138421002
310,6.449247003471949,6.502838501312353,5.875480843376558,0.22511385764714192,0.4295294659147818,0.48637949916981565,0.0863435900704324,0.16280671861034732,0.17649871246816987,88.4702697520691,31.48521674230886,94.96722593806668,7.294992197100996,0.638022096598027
311,9.18394282222761,7.863719111140999,8.08296156234023,0.38210463255710053,0.2826377501355497,0.5616862139168096,0.17708443710750996,0.09793501966508779,0.27864106228546565,30.939190732703004,22.163779074337363,57.07634686549539,6.682307454169671,0.6270401311300448
312,8.741376130408286,8.821327584336585,6.611559848380405,0.5379939675683351,0.45721000987077687,0.4597452409484746,0.1904058267768335,0.18736254142724287,0.1887395097851492,71.56250791589544,21.497800232964913,66.04381374518141,6.026910273502415,0.6583844821928877
313,8.824060761293516,7.67390487435542,6.97508042945441,0.21886088283520483,0.4428769018045656,0.5094237880509052,0.0997011599087821,0.13822025499464896,0.18675001360673077,48.275658039850946,42.163706589235446,47.65263476043444,5.823120155850596,0.5588569471850663
314,9.916809345469277,6.956088074367658,7.2411908100990185,0.2742493078714894,0.37349267279687515,0.4671655327186293,0.13172632644638677,0.12703851695801527,0.20414468408670067,47.406538959427984,20.193869552895485,93.85997217720865,6.278884196705494,0.6486548550639597
315,7.458949598479893,5.078340470928417,7.096834334307393,0.3416446038101452,0.4804739609437133,0.48698454793642815,0.15098464313486631,0.2229735283809835,0.21017653476077194,19.26938619235923,43.73104455727405,65.34208920190406,6.842442262827063,0.6101606992834964
316,8.894185065624377,5.556094672269667,7.616191711200616,0.284213930558538,0.30356296135922406,0.4244979394007374,0.16017955050988356,0.10286078519672927,0.16604463528869728,44.3042118096921,48.34067689247897,136.27137066701718,7.3849021466001155,0.7774323521412531
317,7.025296257173229,6.805701225310132,6.263993606777205,0.18143280980847837,0.47803062016801146,0.48897308854217314,0.061994188668897374,0.2160808136292631,0.21240136967253692,30.054700840631693,4.969292064808052,116.23401066771596,6.690580236224553,0.613338019042713
318,8.411892322017762,6.461113332949909,6.428901901390759,0.38279652300842326,0.3947259356788458,0.49031473100975187,0.17226470565523994,0.16499713818334105,0.17962005318728347,40.722911409881085,46.99389580951552,97.20592527265428,7.046081744814776,0.6292576788022971
319,7.62314766844688,7.208805133844967,5.994936166492329,0.49484683092785653,0.35078144804542444,0.5270143972017848,0.19581691966431422,0.10412722492640461,0.20094739338172887,28.036272324437004,60.90634047667048,68.10058010624846,6.327861573813314,0.5801678049982606
320,8.199408659468965,7.690120780355012,7.644376287155401,0.27631187571316895,0.37242934705700204,0.5111640456627685,0.13519287181232098,0.16167832272712496,0.16426128517378616,41.02183225373987,33.78005641802893,115.22081221265212,6.783753375042458,0.5952001264303164
321,9.319786378637152,8.517537842910256,8.095461598499107,0.16204034521164237,0.36288712324627015,0.4400803937523977,0.06466235817022957,0.142801503254651,0.14955313581656784,41.87779285953194,38.98626277942233,127.62803557394548,6.895474380217422,0.603389618652519
322,6.6191224452035975,7.737037453998378,7.887780296655374,0.09537785272623883,0.4677869748523692,0.5542099122021771,0.030393625453246143,0.17800544881595287,0.2578365809942845,51.935098368776,45.55507986553738,105.70753648806522,5.500665076801112,0.7188988871739421
323,12.56842836894813,8.694223592437652,9.219780869167026,0.27607150335370434,0.2840300129412707,0.5105151520110998,0.13655004541891433,0.11851114703994838,0.23703463335888622,17.70500275417338,25.867765272314667,164.1480742186772,6.265673448476375,0.6265453008866502
324,6.501669626650779,8.184730792382853,7.656737931856118,0.36283490851686806,0.3104667653794175,0.5099196758588743,0.1353027246263686,0.13367937586310283,0.20528364331652899,21.089637045093532,32.73420335306805,118.38549272299264,6.9385667012872485,0.6412789429583944
325,6.2172997655227595,5.250193292012505,8.449850947580915,0.3042155044603162,0.45692346925226524,0.49954088233074306,0.09343168660611535,0.1969212241403985,0.233074981876094,57.23828541461053,10.287007055653362,136.54428870272136,6.606812617372251,0.7115098168206689
326,11.095754262591456,6.931552799083622,6.809878387892875,0.2626023746342449,0.33006286042096944,0.474112127638889,0.0947040121902214,0.15559020111934785,0.1864433613233895,34.05123765859802,32.07952542795677,105.34261662143913,5.8754822384611085,0.5008788642869011
327,10.498556686774608,8.253338400323877,7.636608466489461,0.21168357220644574,0.4544090886177532,0.5108901169874362,0.09705408781434895,0.18992635370266842,0.19948784074361636,71.49059580459863,37.471679934668124,127.02657813027906,5.263770454915678,0.736419253039425
328,10.30097276449667,6.78555435961108,8.8429975749189,0.17044680457440045,0.5237527793484225,0.5237794217964291,0.09601949686150202,0.18198842996364176,0.21064198168788278,54.50539444030093,37.74244534389704,68.12875069323299,6.300064946891557,0.6290820607199812
329,10.448688283990547,9.632290497183194,9.121899649658934,0.37307954809160043,0.36161904712013665,0.41265521543272227,0.1514544067425704,0.13517470969503084,0.16256365426661762,62.13524300412814,45.98137085396371,81.66406547148824,6.4268991987439,0.6707010651758583
330,9.308488891394987,11.16245956374992,8.105717245715752,0.39137716213855805,0.4545089861260242,0.4730619581326952,0.18291480620010375,0.2406645611557821,0.18492085678187448,78.2138464084179,18.377967327967063,113.9745421392952,6.0189008088719715,0.61215892371862
331,7.681138125352133,10.83000730245358,8.45648292963335,0.1558226058718142,0.3139419682173438,0.48725265147982055,0.035165543919173814,0.1400666084945721,0.2177690227349193,43.80578376386855,22.010898649897555,113.68397926229527,6.555960207926816,0.5849024521224878
332,9.771557401004461,8.818786563990844,7.140079709474499,0.4793207299718587,0.4725807631376989,0.512808530284714,0.18286302269238544,0.23641805127130952,0.20812612519300966,38.510265891674486,58.43261018987033,120.3044729177299,6.705261300619262,0.6815374070310591
333,8.411520503320276,11.5136409353022,8.432230332903439,0.3867963847040235,0.43358747644771545,0.5596655502963563,0.1489470515385274,0.2013436722230699,0.23811585540721864,67.43405171197627,27.74507439354435,144.01571569114918,6.796663946892714,0.7864168739676687
334,11.86353002831446,9.640627219208175,9.812344668850848,0.47711670578844934,0.46013740733713926,0.4614129592701609,0.18855549376592934,0.18889100436597067,0.205192794213611,60.19027127859372,33.00050680968492,43.00115312738352,5.274328866954995,0.6648570202927155
335,9.768129735395949,9.053503316803155,9.631225064666769,0.2090884953407103,0.3743349963507015,0.47510190765910787,0.08531728590128805,0.15576213993590296,0.1978044789767378,46.253393803573985,28.994849374121685,61.021898095588156,5.821948601561869,0.6690353382964168
336,8.561667205257095,8.781924523588602,9.692061160339117,0.21097041027321373,0.29564502224348077,0.4743732944676725,0.09820638325712935,0.1175264080998554,0.17034389126890426,77.82915933911885,17.674787605424665,109.18290564297013,6.326591634795311,0.6404953362529576
337,9.721725607665501,9.392567896690721,9.3778212490553,0.334829163791684,0.47009582204100864,0.4599236204947729,0.1250355287532638,0.15328223649947348,0.1569121304186284,45.75511380320139,54.35293816337709,71.02545472786157,6.752603649139563,0.6056105681012279
338,11.343569491147143,9.409556025654254,9.472999082964481,0.4000045374579331,0.2647634046626918,0.48264067524438686,0.16278238872223574,0.10626630691444122,0.19603188279390085,50.65547275111563,22.084478821190913,235.11072965157447,6.704616553029225,0.6512550688191442
339,9.544794968887734,10.39425620433413,8.944698527572667,0.5271889081074543,0.4031436561094519,0.5385401109993986,0.2099731054365007,0.18547095349462472,0.21199091830326075,50.42445301668517,13.090717144396052,120.62878476680544,6.683216083127593,0.5994158763096495
340,9.183623182743966,10.527521746757785,10.444085996691681,0.4139091615707351,0.5012753114271308,0.4473082252317827,0.14704586655047105,0.18851732467442825,0.18067111867111554,31.308122102030577,23.238895840458724,96.86676604279371,6.266900112858461,0.5003412793053599
341,11.472494530924088,10.440433132773371,10.307581041535627,0.31288911359266675,0.437646163634165,0.5213907197576452,0.12288231165543799,0.1832975254349022,0.20823520711808635,51.55170778972782,-0.025590025883001744,79.38122907664564,6.304894369985753,0.5549707651575876
342,11.63329907978137,11.241604895305251,10.521048191800332,0.22675234184803483,0.5735009691519595,0.41490488849908325,0.08782774614127158,0.24643220857864775,0.21763342860296467,77.93520354796982,20.230688025252274,80.79350867227822,6.113160131604326,0.610544988106369
343,10.288868220351008,12.523586254718115,9.64644427131636,0.4433368894257048,0.49421083149881573,0.4719331001778897,0.174033144470221,0.1794907238132768,0.16216871495832913,58.899366307523515,15.4780710322151,101.20562645260709,6.839763375110353,0.6162123418463001
344,10.521162166999634,12.31440804248645,8.163571980541407,0.21392504196581685,0.3539254796584869,0.48352553498910067,0.08620520591795577,0.13254413457652148,0.1536112885992178,50.62126852797863,39.26142946390986,104.47927730485031,6.018363101933629,0.6487098421316781
345,12.088870878774136,8.816185501181065,11.559446615406674,0.46284685547723176,0.4021850703881149,0.5837429836457032,0.18665221300316043,0.1405157983457028,0.2401447301286735,46.76465437668662,19.898786406601914,81.73203421225948,6.878733512047061,0.6256520013206988
346,8.8911347000817,7.3670565115696,10.12973558876031,0.2611659504984613,0.3899729930719125,0.4862598847623656,0.09582047661723793,0.1395458850949769,0.18697550281318234,56.61734056812703,43.317059033682725,89.07391013920393,6.577810024018977,0.6437250860492637
347,9.135860204683997,12.75472823262416,9.892933214050275,0.4387213751079952,0.26122375964003597,0.3899378263274541,0.20094284472262336,0.07873739818295317,0.16229648792558068,64.9953325697837,50.977259896039826,153.77138300938384,6.433605623261624,0.6637861296533776
348,10.678287228689031,9.459098840011077,11.597137015988507,0.3385038663913043,0.30713452911247763,0.4000555546569375,0.1120119339724614,0.10484484241743051,0.17169988230845504,62.18477661779506,41.717630044313985,155.38019850604138,6.137794413472636,0.5834245737518537
349,11.853524121235253,11.329249400586974,10.660363942273923,0.24914320978188453,0.3328447826772894,0.501701479317334,0.08523788174335589,0.16152702668687255,0.22636268563051157,43.36270276356042,26.76917566709885,110.08135919739507,5.797314748439748,0.5964071276092671
350,13.068282180034128,10.068974157307174,12.26175672800093,0.20475909262816577,0.21112159765799215,0.5306885427894954,0.13750290953573743,0.06613909848139102,0.1821309007081194,56.49563188220229,32.11671745058389,46.349610910530494,6.155697712548161,0.5631646229037012
351,15.563984773839605,9.279638066573446,11.968951055523148,0.2183563864506343,0.37526778197127686,0.5187727928813627,0.06658272748046912,0.15263629716972454,0.19637475919540182,59.59879482296557,7.125225897839105,121.54012626556174,6.313160927042493,0.6507974212675157
352,14.496104116362371,12.953939718767597,12.186275706162977,0.2931055744691101,0.3502385955667086,0.5083785052900495,0.09016713629344889,0.13003806315326433,0.21192662729363507,29.856100249460432,27.993309412181404,162.17129766444103,5.286177286762464,0.684399428328547
353,12.629077941386953,13.440239991702086,10.288103789981893,0.257989554853358,0.2363328310340259,0.5581129798752833,0.11788535684136756,0.11811045115434914,0.23865446386385786,53.364610823673885,17.093422978997502,154.79124407849514,6.375523466847332,0.694782209194916
354,13.079700485762183,11.597080655399102,13.017903596797204,0.19306603337837186,0.403805333733332,0.47302043896314344,0.03568401627587127,0.18774537942540515,0.2330771665910251,6.773922273952763,40.41489571723948,129.3770341123867,6.942872080675166,0.6497249718537766
355,11.282009828909604,8.736151692058595,12.219612233600555,0.24013558877901464,0.4312890574617435,0.5447455278013412,0.09134875731215708,0.18979702262747636,0.23701229054281386,59.6506741964237,68.59128583866712,156.89691821143288,6.759595393839035,0.7000141323681828
356,13.419885521372409,11.964699531310606,11.741943474775269,0.27070046169804546,0.39586841354486946,0.41839925574867914,0.15119668318074797,0.1644700564800029,0.16622393038174613,63.20686109125363,37.49732453960714,102.13537089916088,6.224827015959442,0.6256740928066464
357,13.049895001027073,13.5335576730278,12.407879518322867,0.05773732794389484,0.35644098841450805,0.45475260835309667,0.0,0.13795520462898525,0.16409232828238546,64.95092251572919,0.13289776568000278,125.1241187933482,6.5176944164132244,0.59029074199473
358,14.443356671682652,10.889656220294954,10.641892363007507,0.32547997932507966,0.43511327284787427,0.4096479302534092,0.09055270201525761,0.15020781505532474,0.15257337504698332,42.09906295660865,24.581547106284404,72.76897734699278,6.189369717356492,0.527690152906302
359,12.314521138421,13.545573753918097,12.980737534453752,0.19163229298743112,0.4481802781136024,0.48625773496651037,0.04666929315581849,0.2181426888678849,0.182649037527462,56.18093670048069,31.83736388061682,111.69061824622848,6.555217137369104,0.6934562947296047
360,15.179045041107877,13.410369638234762,11.696945303180907,0.18466675967942534,0.424592285577575,0.4976869391366829,0.09183389523870984,0.15464345387597894,0.21217944822494839,78.47907691082334,31.310361378903956,153.18136975882098,7.251587235904074,0.677644571272639
361,17.37745355798195,14.465314194779586,11.528107872935582,0.14166114982981612,0.3402683706897514,0.505705074611326,0.0791599943316427,0.1493802752165574,0.207421978756247,78.27539296582518,19.037803115868705,76.42306354052437,6.970083286329456,0.5732077131709123
362,14.266283030853742,13.938983714000313,11.513063808772822,0.14094758236700092,0.4343301605331685,0.5030941676443568,0.046127257007230194,0.19492337566573534,0.17476467564089912,49.41654601546879,33.67937613955403,65.54226282142855,6.7463023946096765,0.5745424847802254
363,15.459207327970425,12.46339127826158,14.302893870385214,0.19384451230339475,0.5132720096348126,0.4536223334594136,0.09120205300137929,0.19420319391581845,0.1727309040019568,52.78639261459119,11.36248744620919,103.89955756094787,6.234173092577801,0.5727499860196468
364,16.208154421863874,15.881330369016302,12.715816400904695,0.2662551455108207,0.3745640200753834,0.49048795777933923,0.13430716475456808,0.17058585857647263,0.2137461341807641,72.21822289468867,15.826369159723995,90.93351185104002,6.848343681921337,0.635662572230689
365,14.197559056228334,14.01220564045955,15.033727709916507,0.5386271839418788,0.5938159092441277,0.42512766656971257,0.251197801865348,0.25281062776442825,0.17708431372736624,19.983959694756503,39.686964624055676,125.96590884281682,5.602698805919285,0.676027271293755
366,15.620318525179174,14.372570074215524,13.119118742350208,0.2949648582252371,0.3864812207700238,0.5681614487566126,0.11305923766649788,0.18915176501564485,0.23863747182290043,43.53848514645951,14.765051536802611,81.86961896211831,6.344326773182031,0.5818388686845422
367,15.369400917791053,13.177103371806295,12.10243654701177,0.36750110539521685,0.43242821792825914,0.48481869635509994,0.10097100780468701,0.16358435784276945,0.20158591274318524,76.71140911073513,38.07317408238386,168.73758462410856,6.7551055993724525,0.5865266997659908
368,15.711548869330192,14.075463461833635,12.848052565060616,0.3897742334190466,0.37603680918054133,0.47555569404781545,0.13949211491942493,0.12469744332662223,0.22275089231130338,69.50401083369532,9.458043380159129,48.412956081557766,6.831233183681971,0.5937095154966874
369,14.142004700312269,13.57641898358169,15.355033461227821,0.3606593444363426,0.44639336236247557,0.5794470164222041,0.1357276538758319,0.1684475498361,0.23649966784536905,57.385275552998095,56.472388256876044,150.14939144878937,6.7988763106642365,0.6811226645294091
370,15.908668335892347,14.807246498120604,14.117785010700349,0.3355569241166227,0.28660302670271126,0.43788767332253853,0.12904399371508127,0.11881828153177115,0.16743461337160145,19.88335189338759,18.38595116393918,69.40603086767588,6.613859652193185,0.5617263069443886
371,17.02701355696525,17.79702884596415,13.879627980536315,0.21762786491394537,0.37861100085898425,0.4437206442984015,0.08329395794540377,0.15260865488529485,0.1591731568966894,49.00179533917676,26.64500142294834,28.160690616639073,6.380374723966664,0.5583540837466595
372,19.104367664583606,13.334124712146814,14.74189062994696,0.474482017442545,0.33026386154088894,0.44518898375657173,0.2121706989356314,0.12423678669086456,0.18306778266682294,38.20169207500134,34.95919891635609,109.5150062539547,6.72153978316899,0.638790348154627
373,18.29132937330306,13.1338062382609,15.237291685186927,0.5010564965175787,0.42302916712365735,0.49660643091502593,0.22591116714078313,0.1310277176699181,0.1498284920705087,56.62077805634427,21.519750712483585,89.81568055944466,5.973463830055092,0.6263554248060003
374,20.849453121665928,17.922689287551087,16.006178201880992,0.14212971512861938,0.48579314076524543,0.5215815814818798,0.053418412972952085,0.20372691622868033,0.2049468525560977,33.81306630410239,32.15108941606957,55.61562528387877,6.0634483968405135,0.592530452655779
375,15.178236316038674,15.563299353996236,16.490137527526223,0.19759714091136202,0.4516804949691642,0.5369837734058917,0.10100855388558119,0.22011908756930967,0.21067671216392977,29.485532100507854,38.63035086780189,32.74492433138944,6.5111076241390125,0.6051204132061527
376,18.6269083718738,15.034544635520945,14.834271742800114,0.2616233812214113,0.2040299004067558,0.6285997658747484,0.11180257982118633,0.0908969849251624,0.22415048927755377,8.702694446327172,44.40919848755228,99.66556850914174,6.560436483232232,0.5814530360310577
